-3486.280766,4811.659877
2906.174071,7197.61933
578.9107168,322.0052944
12926.10422,7894.321518
31007.11649,-6277.800423
-8281.405654,7264.357775
-12623.41124,7093.948429
4848.804809,6949.245235
-7178.866576,4993.158206
-2757.219367,5020.329843
1147.951978,-21680.65776
9326.378996,8355.797136
-519.0417501,-58241.0592
5243.74639,8005.2286
14799.30673,-1544.972067
596.1193962,8487.595016
-2705.721912,7109.319812
-10572.29954,3539.70067
-8845.873954,4283.275613
-11905.93059,-3330.958256
-9579.090541,-4479.145345
-12039.54784,-394.3977865
-9234.015409,-20328.86099
-9875.262191,7149.19243
-11409.12236,-172.2055976
-8519.074503,-8755.722512
15368.73613,-2959.80958
-9460.001987,5979.730177
-4334.647718,-18208.2793
-9427.396382,7033.515282
-9301.526197,-18032.57016
-12500.83716,7120.364492
-11234.69883,-13836.91187
2423.29916,4114.500069
-13019.90799,6861.955654
9239.591603,11122.32824
-11920.01059,-11327.40205
-9149.917171,-2303.398162
-11739.6021,4145.121394
6719.392179,7842.203296
-8502.183162,8315.508394
-10913.28977,6261.88181
-8508.608778,4926.344055
-10512.52031,7304.050017
-7217.368374,-1750.076439
-3546.713188,7381.282596
-9681.921594,8255.06962
8990.930004,8807.777289
-7128.114433,8803.687778
26425.18741,7097.188749
7811.880385,8438.377279
-8648.024653,5634.264699
2901.393853,758.3443712
-6624.865583,6961.41406
-7418.50097,7667.186771
-7594.033525,-7348.730939
25207.37049,9377.121202
-9678.133475,5944.447542
-8217.505727,-1641.474112
14983.8972,9660.098673
6093.895841,7251.018889
22177.70226,1582.163131
-10674.00976,5593.539561
1467.408081,-13370.66722
-1424.047398,8318.804251
-11310.12375,4758.170346
7656.592476,8844.46828
-3449.993134,8508.194182
-3519.359272,7920.414355
-9059.634211,7502.732756
-10138.2737,5802.322269
-12084.02167,3903.299718
12033.9199,5003.250246
-830.7165713,7243.239888
-3389.265341,7972.700583
-6495.034941,-5317.57356
-815.9062882,8211.186789
-1290.092535,9172.32149
-3681.948494,8712.119201
-8321.553388,7855.269421
15681.52381,8862.8073
13400.15591,5396.62268
13194.7418,2214.451026
5658.938865,5516.844053
-6204.19207,7954.352552
13484.02086,4899.611128
-3149.636639,-14129.75134
-4279.340227,1851.170694
-3449.806205,2224.028867
-6122.503417,4226.34363
-10255.94595,4547.952109
-12169.15389,-3592.450598
-4717.388964,1659.799057
-6304.639937,5520.453798
-4184.771444,-1334.464986
-7029.621492,-7172.398355
-7065.899137,-3231.766156
-10616.62511,-12226.78429
-4024.825648,5501.131671
-7607.868843,-6082.570643
4599.598545,-40.66713214
12944.86578,7443.875452
4618.226447,4628.087086
4349.261533,-1309.534279
434.7143018,6983.415527
1949.243406,-7395.217985
21552.68348,-448.065148
-9110.420165,2040.197668
-4447.712917,5963.745843
-8683.169818,-5814.085781
-1997.377404,2646.605843
7651.376244,6423.038041
-10713.73825,6058.109767
3988.798207,1638.445213
20140.84849,-6306.877227
25912.24995,11757.64711
4555.114999,-26201.7586
-2734.370919,7070.775335
-10370.12531,6161.464909
